n	tau	r	J	s	rho
5583	1	13075	3.089176579301075	null	0
5583	2	13075	3.0998432459677416	null	0
5583	3	13075	3.1105099126344085	null	0
5583	0	5584	3.078509912634408	580	0
5583	1	5584	3.089176579301075	null	0
5583	2	5584	3.0998432459677416	null	0
5583	3	5584	3.1105099126344085	null	0
5583	0	12670	3.078509912634408	580	0
5583	1	12670	3.089176579301075	null	0
5583	2	12670	3.0998432459677416	null	0
5583	3	12670	3.1105099126344085	null	0
5583	0	10782	3.078509912634408	580	0
5583	1	10782	3.089176579301075	null	0
5583	2	10782	3.0998432459677416	null	0
5583	3	10782	3.1105099126344085	null	0
5583	0	12669	3.078509912634408	580	0
5583	1	12669	3.089176579301075	null	0
5583	2	12669	3.0998432459677416	null	0
5583	3	12669	3.1105099126344085	null	0
5583	0	10487	3.078509912634408	580	0
5583	1	10487	3.089176579301075	null	0
5583	2	10487	3.0998432459677416	null	0
5583	3	10487	3.1105099126344085	null	0
5583	0	13080	3.078509912634408	580	0
5583	1	13080	3.089176579301075	null	0
5583	2	13080	3.0998432459677416	null	0
5583	3	13080	3.1105099126344085	null	0
5583	0	5458	3.078509912634408	580	0
5583	1	5458	3.089176579301075	null	0
5583	2	5458	3.0998432459677416	null	0
5583	3	5458	3.1105099126344085	null	0
5583	0	10778	3.078509912634408	580	0
5583	1	10778	3.089176579301075	null	0
5583	2	10778	3.0998432459677416	null	0
5583	3	10778	3.1105099126344085	null	0
5583	0	13082	3.078509912634408	580	0
5583	1	13082	3.089176579301075	null	0
5583	2	13082	3.0998432459677416	null	0
5583	3	13082	3.1105099126344085	null	0
5583	0	10777	3.078509912634408	580	0
5583	1	10777	3.089176579301075	null	0
5583	2	10777	3.0998432459677416	null	0
5583	3	10777	3.1105099126344085	null	0
5583	0	13083	3.078509912634408	580	0
5583	1	13083	3.089176579301075	null	0
5583	2	13083	3.0998432459677416	null	0
5583	3	13083	3.1105099126344085	null	0
5583	0	5454	3.078509912634408	580	0
5583	1	5454	3.089176579301075	null	0
5583	2	5454	3.0998432459677416	null	0
5583	3	5454	3.1105099126344085	null	0
5583	0	10611	3.078509912634408	580	0
5583	1	10611	3.089176579301075	null	0
5583	2	10611	3.0998432459677416	null	0
5583	3	10611	3.1105099126344085	null	0
5583	0	5726	3.078509912634408	580	0
5583	1	5726	3.089176579301075	null	0
5583	2	5726	3.0998432459677416	null	0
5583	3	5726	3.1105099126344085	null	0
5583	0	5745	3.078509912634408	580	0
5583	1	5745	3.089176579301075	null	0
5583	2	5745	3.0998432459677416	null	0
5583	3	5745	3.1105099126344085	null	0
5583	0	11770	3.078509912634408	580	0
5583	1	11770	3.089176579301075	null	0
5583	2	11770	3.0998432459677416	null	0
5583	3	11770	3.1105099126344085	null	0
5583	0	5472	3.078509912634408	580	0
5583	1	5472	3.089176579301075	null	0
5583	2	5472	3.0998432459677416	null	0
5583	3	5472	3.1105099126344085	null	0
5583	0	5748	3.078509912634408	580	0
5583	1	5748	3.089176579301075	null	0
5583	2	5748	3.0998432459677416	null	0
5583	3	5748	3.1105099126344085	null	0
5583	0	5414	3.078509912634408	580	0
5583	1	5414	3.089176579301075	null	0
5583	2	5414	3.0998432459677416	null	0
5583	3	5414	3.1105099126344085	null	0
5583	0	5749	3.078509912634408	580	0
5583	1	5749	3.089176579301075	null	0
5583	2	5749	3.0998432459677416	null	0
5583	3	5749	3.1105099126344085	null	0
5581	0	0	3.092434997483872	1485	13082
5581	1	0	3.101724831068818	null	13082
5581	2	0	3.111319014628603	null	13082
5581	3	0	3.121187113165743	null	13082
5581	0	5471	3.0958166638709685	1485	0
5581	1	5471	3.104768330817205	null	0
5581	2	5471	3.1140581644021514	null	0
5581	3	5471	3.1236523479619365	null	0
5581	0	12735	3.0958166638709685	1485	0
5581	1	12735	3.104768330817205	null	0
5581	2	12735	3.1140581644021514	null	0
5581	3	12735	3.1236523479619365	null	0
5581	0	10488	3.0958166638709685	1485	0
5581	1	10488	3.104768330817205	null	0
5581	2	10488	3.1140581644021514	null	0
5581	3	10488	3.1236523479619365	null	0
5581	0	5464	3.0958166638709685	1485	0
5581	1	5464	3.104768330817205	null	0
5581	2	5464	3.1140581644021514	null	0
5581	3	5464	3.1236523479619365	null	0
5581	0	5741	3.0958166638709685	1485	0
5581	1	5741	3.104768330817205	null	0
5581	2	5741	3.1140581644021514	null	0
5581	3	5741	3.1236523479619365	null	0
5581	0	13075	3.0958166638709685	1485	0
5581	1	13075	3.104768330817205	null	0
5581	2	13075	3.1140581644021514	null	0
5581	3	13075	3.1236523479619365	null	0
5581	0	5584	3.0958166638709685	1485	0
5581	1	5584	3.104768330817205	null	0
5581	2	5584	3.1140581644021514	null	0
5581	3	5584	3.1236523479619365	null	0
5581	0	12670	3.0958166638709685	1485	0
5581	1	12670	3.104768330817205	null	0
5581	2	12670	3.1140581644021514	null	0
5581	3	12670	3.1236523479619365	null	0
5581	0	10782	3.0958166638709685	1485	0
5581	1	10782	3.104768330817205	null	0
5581	2	10782	3.1140581644021514	null	0
5581	3	10782	3.1236523479619365	null	0
5581	0	12669	3.0958166638709685	1485	0
5581	1	12669	3.104768330817205	null	0
5581	2	12669	3.1140581644021514	null	0
5581	3	12669	3.1236523479619365	null	0
5581	0	10487	3.0958166638709685	1485	0
5581	1	10487	3.104768330817205	null	0
5581	2	10487	3.1140581644021514	null	0
5581	3	10487	3.1236523479619365	null	0
5581	0	13080	3.0958166638709685	1485	0
5581	1	13080	3.104768330817205	null	0
5581	2	13080	3.1140581644021514	null	0
5581	3	13080	3.1236523479619365	null	0
5581	0	5458	3.0958166638709685	1485	0
5581	1	5458	3.104768330817205	null	0
5581	2	5458	3.1140581644021514	null	0
5581	3	5458	3.1236523479619365	null	0
5581	0	10778	3.0958166638709685	1485	0
5581	1	10778	3.104768330817205	null	0
5581	2	10778	3.1140581644021514	null	0
5581	3	10778	3.1236523479619365	null	0
5581	0	13082	3.078666666666667	1485	13082
5581	1	13082	3.091	null	13082
5581	2	13082	3.1033333333333335	null	13082
5581	3	13082	3.115666666666667	null	13082
5581	0	10777	3.0958166638709685	1485	0
5581	1	10777	3.104768330817205	null	0
5581	2	10777	3.1140581644021514	null	0
5581	3	10777	3.1236523479619365	null	0
5581	0	13083	3.0958166638709685	1485	0
5581	1	13083	3.104768330817205	null	0
5581	2	13083	3.1140581644021514	null	0
5581	3	13083	3.1236523479619365	null	0
5581	0	5454	3.0958166638709685	1485	0
5581	1	5454	3.104768330817205	null	0
5581	2	5454	3.1140581644021514	null	0
5581	3	5454	3.1236523479619365	null	0
5581	0	10611	3.0958166638709685	1485	0
5581	1	10611	3.104768330817205	null	0
5581	2	10611	3.1140581644021514	null	0
5581	3	10611	3.1236523479619365	null	0
5581	0	5726	3.0958166638709685	1485	0
5581	1	5726	3.104768330817205	null	0
5581	2	5726	3.1140581644021514	null	0
5581	3	5726	3.1236523479619365	null	0
5581	0	5745	3.0958166638709685	1485	0
5581	1	5745	3.104768330817205	null	0
5581	2	5745	3.1140581644021514	null	0
5581	3	5745	3.1236523479619365	null	0
5581	0	11770	3.0958166638709685	1485	0
5581	1	11770	3.104768330817205	null	0
5581	2	11770	3.1140581644021514	null	0
5581	3	11770	3.1236523479619365	null	0
5581	0	5472	3.0958166638709685	1485	0
5581	1	5472	3.104768330817205	null	0
5581	2	5472	3.1140581644021514	null	0
5581	3	5472	3.1236523479619365	null	0
5581	0	5748	3.0958166638709685	1485	0
5581	1	5748	3.104768330817205	null	0
5581	2	5748	3.1140581644021514	null	0
5581	3	5748	3.1236523479619365	null	0
5581	0	5414	3.0958166638709685	1485	0
5581	1	5414	3.104768330817205	null	0
5581	2	5414	3.1140581644021514	null	0
5581	3	5414	3.1236523479619365	null	0
5581	0	5749	3.0958166638709685	1485	0
5581	1	5749	3.104768330817205	null	0
5581	2	5749	3.1140581644021514	null	0
5581	3	5749	3.1236523479619365	null	0
5579	0	0	3.108843245967742	1509	0
5579	1	0	3.119509912634409	null	0
5579	2	0	3.1301765793010756	null	0
5579	0	5471	3.1105099126344085	1509	0
5579	1	5471	3.1211765793010753	null	0
5579	2	5471	3.131843245967742	null	0
5579	0	12735	3.1105099126344085	1509	0
5579	1	12735	3.1211765793010753	null	0
5579	2	12735	3.131843245967742	null	0
5579	0	10488	3.1105099126344085	1509	0
5579	1	10488	3.1211765793010753	null	0
5579	2	10488	3.131843245967742	null	0
5579	0	5464	3.1105099126344085	1509	0
5579	1	5464	3.1211765793010753	null	0
5579	2	5464	3.131843245967742	null	0
5579	0	5741	3.1105099126344085	1509	0
5579	1	5741	3.1211765793010753	null	0
5579	2	5741	3.131843245967742	null	0
5579	0	13075	3.1105099126344085	1509	0
5579	1	13075	3.1211765793010753	null	0
5579	2	13075	3.131843245967742	null	0
5579	0	5584	3.1105099126344085	1509	0
5579	1	5584	3.1211765793010753	null	0
5579	2	5584	3.131843245967742	null	0
5579	0	12670	3.1105099126344085	1509	0
5579	1	12670	3.1211765793010753	null	0
5579	2	12670	3.131843245967742	null	0
5579	0	10782	3.1105099126344085	1509	0
5579	1	10782	3.1211765793010753	null	0
5579	2	10782	3.131843245967742	null	0
5579	0	12669	3.1105099126344085	1509	0
5579	1	12669	3.1211765793010753	null	0
5579	2	12669	3.131843245967742	null	0
5579	0	10487	3.1105099126344085	1509	0
5579	1	10487	3.1211765793010753	null	0
5579	2	10487	3.131843245967742	null	0
5579	0	13080	3.1105099126344085	1509	0
5579	1	13080	3.1211765793010753	null	0
5579	2	13080	3.131843245967742	null	0
5579	0	5458	3.1105099126344085	1509	0
5579	1	5458	3.1211765793010753	null	0
5579	2	5458	3.131843245967742	null	0
5579	0	10778	3.1105099126344085	1509	0
5579	1	10778	3.1211765793010753	null	0
5579	2	10778	3.131843245967742	null	0
5579	0	13082	3.1105099126344085	1509	0
5579	1	13082	3.1211765793010753	null	0
5579	2	13082	3.131843245967742	null	0
5579	0	10777	3.1105099126344085	1509	0
5579	1	10777	3.1211765793010753	null	0
5579	2	10777	3.131843245967742	null	0
5579	0	13083	3.1105099126344085	1509	0
5579	1	13083	3.1211765793010753	null	0
5579	2	13083	3.131843245967742	null	0
5579	0	5454	3.1105099126344085	1509	0
5579	1	5454	3.1211765793010753	null	0
5579	2	5454	3.131843245967742	null	0
5579	0	10611	3.1105099126344085	1509	0
5579	1	10611	3.1211765793010753	null	0
5579	2	10611	3.131843245967742	null	0
5579	0	5726	3.1105099126344085	1509	0
5579	1	5726	3.1211765793010753	null	0
5579	2	5726	3.131843245967742	null	0
5579	0	5745	3.1105099126344085	1509	0
5579	1	5745	3.1211765793010753	null	0
5579	2	5745	3.131843245967742	null	0
5579	0	11770	3.1105099126344085	1509	0
5579	1	11770	3.1211765793010753	null	0
5579	2	11770	3.131843245967742	null	0
5579	0	5472	3.1105099126344085	1509	0
5579	1	5472	3.1211765793010753	null	0
5579	2	5472	3.131843245967742	null	0
5579	0	5748	3.1105099126344085	1509	0
5579	1	5748	3.1211765793010753	null	0
5579	2	5748	3.131843245967742	null	0
5579	0	5414	3.1105099126344085	1509	0
5579	1	5414	3.1211765793010753	null	0
5579	2	5414	3.131843245967742	null	0
5579	0	5749	3.1105099126344085	1509	0
5579	1	5749	3.1211765793010753	null	0
5579	2	5749	3.131843245967742	null	0
5576	0	0	3.066748967741936	1501	13082
5576	1	0	3.074907404301076	null	13082
5576	2	0	3.0834833305376352	null	13082
5576	0	5471	3.0713877419354843	1501	0
5576	1	5471	3.0790823010752693	null	0
5576	2	5471	3.087240737634409	null	0
5576	0	12735	3.0713877419354843	1501	0
5576	1	12735	3.0790823010752693	null	0
5576	2	12735	3.087240737634409	null	0
5576	0	10488	3.0713877419354843	1501	0
5576	1	10488	3.0790823010752693	null	0
5576	2	10488	3.087240737634409	null	0
5576	0	5464	3.0713877419354843	1501	0
5576	1	5464	3.0790823010752693	null	0
5576	2	5464	3.087240737634409	null	0
5576	0	5741	3.0713877419354843	1501	0
5576	1	5741	3.0790823010752693	null	0
5576	2	5741	3.087240737634409	null	0
5576	0	13075	3.0713877419354843	1501	0
5576	1	13075	3.0790823010752693	null	0
5576	2	13075	3.087240737634409	null	0
5576	0	5584	3.070340666666667	1501	13082
5576	1	5584	3.0790823010752693	null	0
5576	2	5584	3.087240737634409	null	0
5576	0	12670	3.0713877419354843	1501	0
5576	1	12670	3.0790823010752693	null	0
5576	2	12670	3.087240737634409	null	0
5576	0	10782	3.0713877419354843	1501	0
5576	1	10782	3.0790823010752693	null	0
5576	2	10782	3.087240737634409	null	0
5576	0	12669	3.0713877419354843	1501	0
5576	1	12669	3.0790823010752693	null	0
5576	2	12669	3.087240737634409	null	0
5576	0	10487	3.0713877419354843	1501	0
5576	1	10487	3.0790823010752693	null	0
5576	2	10487	3.087240737634409	null	0
5576	0	13080	3.0713877419354843	1501	0
5576	1	13080	3.0790823010752693	null	0
5576	2	13080	3.087240737634409	null	0
5576	0	5458	3.066938666666667	1501	13082
5576	1	5458	3.0767448000000006	null	13082
5576	2	5458	3.086803653333334	null	13082
5576	0	10778	3.0713877419354843	1501	0
5576	1	10778	3.0790823010752693	null	0
5576	2	10778	3.087240737634409	null	0
5576	0	13082	3.041666666666667	1501	13082
5576	1	13082	3.0540000000000003	null	13082
5576	2	13082	3.0663333333333336	null	13082
5576	0	10777	3.0713877419354843	1501	0
5576	1	10777	3.0790823010752693	null	0
5576	2	10777	3.087240737634409	null	0
5576	0	13083	3.0713877419354843	1501	0
5576	1	13083	3.0790823010752693	null	0
5576	2	13083	3.087240737634409	null	0
5576	0	5454	3.0713877419354843	1501	0
5576	1	5454	3.0790823010752693	null	0
5576	2	5454	3.087240737634409	null	0
5576	0	10611	3.0713877419354843	1501	0
5576	1	10611	3.0790823010752693	null	0
5576	2	10611	3.087240737634409	null	0
5576	0	5726	3.0713877419354843	1501	0
5576	1	5726	3.0790823010752693	null	0
5576	2	5726	3.087240737634409	null	0
5576	0	5745	3.0713877419354843	1501	0
5576	1	5745	3.0790823010752693	null	0
5576	2	5745	3.087240737634409	null	0
5576	0	11770	3.0713877419354843	1501	0
5576	1	11770	3.0790823010752693	null	0
5576	2	11770	3.087240737634409	null	0
5576	0	5472	3.0713877419354843	1501	0
5576	1	5472	3.0790823010752693	null	0
5576	2	5472	3.087240737634409	null	0
5576	0	5748	3.0713877419354843	1501	0
5576	1	5748	3.0790823010752693	null	0
5576	2	5748	3.087240737634409	null	0
5576	0	5414	3.0713877419354843	1501	0
5576	1	5414	3.0790823010752693	null	0
5576	2	5414	3.087240737634409	null	0
5576	0	5749	3.0713877419354843	1501	0
5576	1	5749	3.0790823010752693	null	0
5576	2	5749	3.087240737634409	null	0
5577	0	0	3.280174405497829	726	0
5577	1	0	3.2908410721644956	null	0
5577	2	0	3.3015077388311624	null	0
5577	3	0	3.3121744054978293	null	0
5577	4	0	3.322841072164496	null	0
5577	5	0	3.333507738831163	null	0
5577	6	0	3.3441744054978297	null	0
5577	7	0	3.3548410721644966	null	0
5577	8	0	3.3655077388311634	null	0
5577	9	0	3.37617440549783	null	0
5577	10	0	3.386841072164497	null	0
5577	11	0	3.397507738831164	null	0
5577	12	0	3.4081744054978307	null	0
5577	13	0	3.4188410721644975	null	0
5577	14	0	3.4295077388311643	null	0
5577	15	0	3.440174405497831	null	0
5577	16	0	3.450841072164498	null	0
5577	17	0	3.461507738831165	null	0
5577	18	0	3.4721744054978316	null	0
5577	19	0	3.4828410721644985	null	0
5577	20	0	3.4935077388311653	null	0
5577	21	0	3.504174405497832	null	0
5577	22	0	3.514841072164499	null	0
5577	23	0	3.5255077388311657	null	0
5577	24	0	3.5361744054978326	null	0
5577	25	0	3.5468410721644994	null	0
5577	26	0	3.557507738831166	null	0
5577	27	0	3.568174405497833	null	0
5577	28	0	3.5788410721645	null	0
5577	29	0	3.5895077388311667	null	0
5577	30	0	3.6001744054978335	null	0
5577	31	0	3.6108410721645003	null	0
5577	32	0	3.621507738831167	null	0
5577	33	0	3.632174405497834	null	0
5577	34	0	3.642841072164501	null	0
5577	35	0	3.6535077388311676	null	0
5577	36	0	3.6641744054978345	null	0
5577	37	0	3.6748410721645013	null	0
5577	38	0	3.685507738831168	null	0
5577	39	0	3.696174405497835	null	0
5577	40	0	3.7068410721645018	null	0
5577	41	0	3.7175077388311686	null	0
5577	42	0	3.7281744054978354	null	0
5577	43	0	3.7388410721645022	null	0
5577	44	0	3.749507738831169	null	0
5577	45	0	3.760174405497836	null	0
5577	46	0	3.7708410721645027	null	0
5577	47	0	3.7815077388311695	null	0
5577	48	0	3.7921744054978364	null	0
5577	49	0	3.802841072164503	null	0
5577	50	0	3.81350773883117	null	0
5577	51	0	3.824174405497837	null	0
5577	52	0	3.8348410721645037	null	0
5577	53	0	3.8455077388311705	null	0
5577	54	0	3.8561744054978373	null	0
5577	55	0	3.866841072164504	null	0
5577	56	0	3.877507738831171	null	0
5577	57	0	3.8881744054978378	null	0
5577	58	0	3.8988410721645046	null	0
5577	59	0	3.9095077388311714	null	0
5577	60	0	3.9201744054978382	null	0
5577	61	0	3.930841072164505	null	0
5577	62	0	3.941507738831172	null	0
5577	63	0	3.9521744054978387	null	0
5577	64	0	3.9628410721645055	null	0
5577	65	0	3.9735077388311724	null	0
5577	66	0	3.984174405497839	null	0
5577	67	0	3.994841072164506	null	0
5577	68	0	4.005507738831173	null	0
5577	69	0	4.016174405497839	null	0
5577	70	0	4.026841072164506	null	0
5577	71	0	4.037507738831172	null	0
5577	72	0	4.048174405497838	null	0
5577	73	0	4.058841072164505	null	0
5577	74	0	4.069507738831171	null	0
5577	75	0	4.0801744054978375	null	0
5577	76	0	4.090841072164504	null	0
5577	77	0	4.10150773883117	null	0
5577	78	0	4.112174405497837	null	0
5577	79	0	4.122841072164503	null	0
5577	80	0	4.133507738831169	null	0
5577	81	0	4.144174405497836	null	0
5577	82	0	4.154841072164502	null	0
5577	83	0	4.1655077388311685	null	0
5577	84	0	4.176174405497835	null	0
5577	85	0	4.186841072164501	null	0
5577	86	0	4.197507738831168	null	0
5577	87	0	4.208174405497834	null	0
5577	88	0	4.2188410721645	null	0
5577	89	0	4.229507738831167	null	0
5577	90	0	4.240174405497833	null	0
5577	91	0	4.2508410721645	null	0
5577	92	0	4.261507738831166	null	0
5577	93	0	4.272174405497832	null	0
5577	94	0	4.282841072164499	null	0
5577	95	0	4.293507738831165	null	0
5577	96	0	4.3041744054978315	null	0
5577	97	0	4.314841072164498	null	0
5577	98	0	4.325507738831164	null	0
5577	99	0	4.336174405497831	null	0
5577	100	0	4.346841072164497	null	0
5577	101	0	4.357507738831163	null	0
5577	102	0	4.36817440549783	null	0
5577	103	0	4.378841072164496	null	0
5577	104	0	4.3895077388311625	null	0
5577	105	0	4.400174405497829	null	0
5577	106	0	4.410841072164495	null	0
5577	107	0	4.421507738831162	null	0
5577	108	0	4.432174405497828	null	0
5577	109	0	4.442841072164494	null	0
5577	110	0	4.453507738831161	null	0
5577	111	0	4.464174405497827	null	0
5577	112	0	4.474841072164494	null	0
5577	113	0	4.48550773883116	null	0
5577	114	0	4.496174405497826	null	0
5577	115	0	4.506841072164493	null	0
5577	116	0	4.517507738831159	null	0
5577	117	0	4.5281744054978255	null	0
5577	118	0	4.538841072164492	null	0
5577	119	0	4.549507738831158	null	0
5577	120	0	4.560174405497825	null	0
5577	121	0	4.570841072164491	null	0
5577	122	0	4.581507738831157	null	0
5577	123	0	4.592174405497824	null	0
5577	0	5471	3.2818410721644953	726	0
5577	1	5471	3.292507738831162	null	0
